Data/Hora,Cotação,Mínima,Máxima,Variação,Variação (%),Volume
11/08/2016,"18,20","18,00","18,26","0,17","0,94",288.3
10/08/2016,"18,03","17,89","18,10","0,02","0,11",381.8
09/08/2016,"18,01","17,81","18,15","0,11","0,61",343.4
08/08/2016,"17,90","17,83","18,11","0,00","0,00",244.1
05/08/2016,"17,90","17,64","18,07","0,32","1,82",360.4
04/08/2016,"17,58","17,24","17,73","0,34","1,97",759.8
03/08/2016,"17,24","17,00","17,33","0,05","0,29",539.3
02/08/2016,"17,35","17,30","17,52","-0,05","-0,29",722.5
01/08/2016,"17,40","17,23","17,64","0,21","1,22",372.3
29/07/2016,"17,19","17,06","17,39","0,29","1,72",506.9
28/07/2016,"16,90","16,79","17,20","-0,22","-1,29",213.2
27/07/2016,"17,12","16,90","17,47","0,29","1,72",634.6
26/07/2016,"16,83","16,73","17,00","-0,11","-0,65",270.7
25/07/2016,"16,94","16,64","17,00","0,34","2,05",359
22/07/2016,"16,60","16,49","16,73","0,05","0,30",342.2
21/07/2016,"16,55","16,32","16,60","0,06","0,36",242
20/07/2016,"16,49","16,42","16,70","-0,07","-0,42",493.7
19/07/2016,"16,56","16,42","16,69","0,02","0,12",193.3
18/07/2016,"16,54","16,36","16,72","0,19","1,16",242.2
15/07/2016,"16,35","16,16","16,57","-0,11","-0,67",585.3
14/07/2016,"16,46","16,36","17,00","-0,25","-1,50",422.8
13/07/2016,"16,71","16,35","16,88","0,30","1,83",1.020.700
12/07/2016,"16,41","16,32","16,52","0,13","0,80",220.3
11/07/2016,"16,28","16,21","16,58","0,08","0,49",373.5
08/07/2016,"16,20","16,05","16,34","0,02","0,12",266.9
07/07/2016,"16,18","16,03","16,34","-0,13","-0,80",224.5
06/07/2016,"16,31","15,92","16,35","-0,01","-0,06",273.7
05/07/2016,"16,32","16,14","16,43","-0,09","-0,55",276
04/07/2016,"16,41","16,26","16,49","-0,06","-0,36",205.5
01/07/2016,"16,47","16,38","16,54","0,01","0,06",113.5
30/06/2016,"16,46","16,31","16,55","-0,04","-0,24",271.5
29/06/2016,"16,50","16,36","16,55","0,20","1,23",139.3
28/06/2016,"16,30","16,20","16,50","-0,04","-0,24",151.4
27/06/2016,"16,34","16,15","16,49","-0,06","-0,37",121
24/06/2016,"16,40","16,02","16,40","-0,11","-0,67",87.2
23/06/2016,"16,51","16,22","16,64","0,28","1,73",220
22/06/2016,"16,23","16,15","16,50","-0,17","-1,04",226.3
21/06/2016,"16,40","16,01","16,40","0,25","1,55",139.5
20/06/2016,"16,15","15,94","16,27","0,31","1,96",552.9
17/06/2016,"15,84","15,75","15,93","0,08","0,51",137.6
16/06/2016,"15,76","15,25","15,79","0,31","2,01",109.3
15/06/2016,"15,45","15,37","15,77","-0,13","-0,83",281
14/06/2016,"15,58","15,58","15,86","-0,22","-1,39",286.8
13/06/2016,"15,80","15,71","15,95","-0,10","-0,63",334.1
10/06/2016,"15,90","15,87","16,20","-0,23","-1,43",196.7
09/06/2016,"16,13","16,02","16,23","-0,05","-0,31",90.2
08/06/2016,"16,18","16,04","16,35","0,13","0,81",725
07/06/2016,"16,05","16,00","16,10","0,02","0,12",330.9
06/06/2016,"16,03","15,95","16,20","-0,08","-0,50",163
03/06/2016,"16,11","16,03","16,44","-0,16","-0,98",205.6
02/06/2016,"16,27","15,99","16,35","0,27","1,69",235.3
01/06/2016,"16,00","16,00","16,52","-0,54","-3,26",300.1
31/05/2016,"16,54","16,18","16,65","0,14","0,85",224
30/05/2016,"16,40","16,18","16,56","0,09","0,55",179.9
27/05/2016,"16,31","16,11","16,57","-0,18","-1,09",136.5
25/05/2016,"16,49","16,20","16,50","0,36","2,23",196.9
24/05/2016,"16,13","15,60","16,21","0,43","2,74",385.2
23/05/2016,"15,70","15,51","16,53","-0,88","-5,31",554.3
